Time,Name,Id,Action
0,Menu,57278,GameStarted
1,Gaze Guidance,-330732,ModulationIntensity
1,Gaze Guidance,-330732,ModulationIntensity
3.965051,Enemy(Clone),-917742,Appeared
5.385933,Enemy(Clone),-918124,Appeared
5.976572,Enemy(Clone),-918124,Shot
7.681782,Enemy(Clone),-918500,Appeared
9.041087,Enemy(Clone),-918802,Appeared
10.22406,Enemy(Clone),-918976,Appeared
11.64158,Enemy(Clone),-919408,Appeared
12.16262,Enemy(Clone),-919408,Shot
13.56725,Enemy(Clone),-919712,Appeared
15.24655,Enemy(Clone),-920014,Appeared
15.76324,Enemy(Clone),-920014,Shot
17.34618,Enemy(Clone),-920390,Appeared
19.02071,Enemy(Clone),-920692,Appeared
20.30588,Enemy(Clone),-920994,Appeared
20.82411,Enemy(Clone),-920994,Shot
22.26244,Enemy(Clone),-921370,Appeared
23.46438,Enemy(Clone),-921672,Appeared
24.74279,Enemy(Clone),-921846,Appeared
26.22455,Enemy(Clone),-922148,Appeared
26.65274,Enemy(Clone),-922148,Shot
28.32522,Enemy(Clone),-922524,Appeared
28.87658,Enemy(Clone),-922524,Shot
30.18464,Enemy(Clone),-922828,Appeared
31.76575,Enemy(Clone),-923130,Appeared
32.3044,Enemy(Clone),-923130,Shot
33.78571,Enemy(Clone),-923506,Appeared
34.28997,Enemy(Clone),-923506,Shot
36.0626,Enemy(Clone),-923882,Appeared
36.52678,Enemy(Clone),-923882,Shot
38.12396,Enemy(Clone),-924258,Appeared
39.48281,Enemy(Clone),-924560,Appeared
41.08236,Enemy(Clone),-924862,Appeared
42.72015,Enemy(Clone),-925164,Appeared
44.36349,Enemy(Clone),-925466,Appeared
45.86488,Enemy(Clone),-925768,Appeared
46.30092,Enemy(Clone),-925768,Shot
48.04523,Enemy(Clone),-926144,Appeared
49.80017,Enemy(Clone),-926446,Appeared
51.28085,Enemy(Clone),-926748,Appeared
51.79461,Enemy(Clone),-926748,Shot
53.38258,Enemy(Clone),-927124,Appeared
54.60261,Enemy(Clone),-927370,Appeared
55.22348,Enemy(Clone),-927370,Shot
56.68292,Enemy(Clone),-927746,Appeared
57.1647,Enemy(Clone),-927746,Shot
58.82486,Enemy(Clone),-928122,Appeared
60.4809,Enemy(Clone),-928424,Appeared
61.07259,Enemy(Clone),-928424,Shot
62.48083,Enemy(Clone),-928800,Appeared
62.86654,Enemy(Clone),-928800,Shot
64.18162,Enemy(Clone),-929104,Appeared
65.5815,Enemy(Clone),-929278,Appeared
66.21968,Enemy(Clone),-929278,Shot
67.74285,Enemy(Clone),-929654,Appeared
69.0816,Enemy(Clone),-929956,Appeared
70.82431,Enemy(Clone),-930258,Appeared
72.50269,Enemy(Clone),-930560,Appeared
74.16174,Enemy(Clone),-930862,Appeared
74.75274,Enemy(Clone),-930862,Shot
76.38121,Enemy(Clone),-931238,Appeared
76.90068,Enemy(Clone),-931238,Shot
78.66166,Enemy(Clone),-931614,Appeared
79.984,Enemy(Clone),-931788,Appeared
81.78143,Enemy(Clone),-932090,Appeared
82.25676,Enemy(Clone),-932090,Shot
84.02387,Enemy(Clone),-932466,Appeared
85.52495,Enemy(Clone),-932768,Appeared
86.76096,Enemy(Clone),-933070,Appeared
87.36494,Enemy(Clone),-933070,Shot
88.84239,Enemy(Clone),-933446,Appeared
90.30316,Enemy(Clone),-933748,Appeared
91.90625,Enemy(Clone),-934050,Appeared
92.38877,Enemy(Clone),-934050,Shot
94.10078,Enemy(Clone),-934426,Appeared
95.62476,Enemy(Clone),-934728,Appeared
97.30354,Enemy(Clone),-935030,Appeared
97.80029,Enemy(Clone),-935030,Shot
99.30679,Enemy(Clone),-935406,Appeared
100.8625,Enemy(Clone),-935708,Appeared
102.5032,Enemy(Clone),-936010,Appeared
102.9305,Enemy(Clone),-936010,Shot
104.5049,Enemy(Clone),-936386,Appeared
106.2427,Enemy(Clone),-936688,Appeared
107.6825,Enemy(Clone),-936990,Appeared
108.1747,Enemy(Clone),-936990,Shot
109.561,Enemy(Clone),-937294,Appeared
111.4418,Enemy(Clone),-937596,Appeared
112.8434,Enemy(Clone),-937898,Appeared
113.4136,Enemy(Clone),-937898,Shot
115.1243,Enemy(Clone),-938274,Appeared
115.6564,Enemy(Clone),-938274,Shot
116.9828,Enemy(Clone),-938650,Appeared
118.3007,Enemy(Clone),-938952,Appeared
119.8834,Enemy(Clone),-939254,Appeared
119.9907,Menu,57278,GameEnded
