Time,Name,Id,Action
0,Menu,57278,GameStarted
1,Gaze Guidance,-330732,ModulationIntensity
1,Gaze Guidance,-330732,ModulationIntensity
3.05177,Enemy(Clone),-612716,MarkedAsPOI
3.546069,Enemy(Clone),-612716,Appeared
5.401624,Enemy(Clone),-615322,MarkedAsPOI
5.886699,Enemy(Clone),-615322,Appeared
7.525556,Enemy(Clone),-617788,MarkedAsPOI
8.004765,Enemy(Clone),-617788,Appeared
9.829443,Enemy(Clone),-620412,MarkedAsPOI
10.32597,Enemy(Clone),-620412,Appeared
12.28878,Enemy(Clone),-623122,MarkedAsPOI
12.78327,Enemy(Clone),-623122,Appeared
14.34191,Enemy(Clone),-625564,MarkedAsPOI
14.82305,Enemy(Clone),-625564,Appeared
16.68548,Enemy(Clone),-628164,MarkedAsPOI
17.16679,Enemy(Clone),-628164,Appeared
18.9536,Enemy(Clone),-630714,MarkedAsPOI
19.44567,Enemy(Clone),-630714,Appeared
19.70547,Data Recorder,57124,GameExited
