Time,Name,Id,Action
0.095,Gaze Guidance,-483118,ModulationIntensity
0.095,Gaze Guidance,-483118,ModulationIntensity
138.1627,Menu,299756,GameStarted
141.4429,Enemy(Clone),-483942,MarkedAsPOI
141.9234,Enemy(Clone),-483942,Appeared
142.5198,Enemy(Clone),-483942,Attended
142.6689,Enemy(Clone),-483942,Unattended
143.1992,Enemy(Clone),-484232,MarkedAsPOI
143.3647,Enemy(Clone),-484232,Attended
143.6963,Enemy(Clone),-484232,Appeared
144.3927,Enemy(Clone),-484232,Unattended
144.7738,Enemy(Clone),-484488,MarkedAsPOI
145.2535,Enemy(Clone),-484488,Appeared
145.7006,Enemy(Clone),-484488,Attended
145.9988,Enemy(Clone),-484488,Unattended
146.4792,Enemy(Clone),-484746,MarkedAsPOI
146.5952,Enemy(Clone),-484746,Attended
146.9764,Enemy(Clone),-484746,Appeared
147.7714,Enemy(Clone),-484746,Unattended
148.0862,Enemy(Clone),-484982,MarkedAsPOI
148.5666,Enemy(Clone),-484982,Appeared
148.898,Enemy(Clone),-484982,Attended
149.2293,Enemy(Clone),-484982,Unattended
149.7428,Enemy(Clone),-485240,MarkedAsPOI
150.2233,Enemy(Clone),-485240,Appeared
150.5712,Enemy(Clone),-485240,Attended
150.9688,Enemy(Clone),-485240,Unattended
151.151,Enemy(Clone),-485472,MarkedAsPOI
151.532,Enemy(Clone),-485472,Attended
151.6314,Enemy(Clone),-485472,Appeared
152.2781,Enemy(Clone),-485472,Unattended
152.5757,Enemy(Clone),-485682,MarkedAsPOI
153.0563,Enemy(Clone),-485682,Appeared
153.4206,Enemy(Clone),-485682,Attended
153.7853,Enemy(Clone),-485682,Unattended
154.3158,Enemy(Clone),-485946,MarkedAsPOI
154.7957,Enemy(Clone),-485946,Appeared
155.2761,Enemy(Clone),-485946,Attended
155.5743,Enemy(Clone),-485946,Unattended
155.6903,Enemy(Clone),-486174,MarkedAsPOI
156.1708,Enemy(Clone),-486174,Appeared
156.2867,Enemy(Clone),-486174,Attended
157.0653,Enemy(Clone),-486174,Unattended
157.2977,Enemy(Clone),-486430,MarkedAsPOI
157.7942,Enemy(Clone),-486430,Appeared
157.9102,Enemy(Clone),-486430,Attended
158.3411,Enemy(Clone),-486430,Unattended
158.722,Enemy(Clone),-486652,MarkedAsPOI
159.2024,Enemy(Clone),-486652,Appeared
