Time,Name,Id,Action
0.095,Gaze Guidance,-507272,ModulationIntensity
0.095,Gaze Guidance,-507272,ModulationIntensity
1.280856,Menu,300684,GameStarted
4.594085,Enemy(Clone),-508026,MarkedAsPOI
5.074905,Enemy(Clone),-508026,Appeared
5.091085,Enemy(Clone),-508026,Attended
5.786884,Enemy(Clone),-508026,Unattended
6.201051,Enemy(Clone),-508306,MarkedAsPOI
6.681484,Enemy(Clone),-508306,Appeared
7.178485,Enemy(Clone),-508306,Attended
7.559628,Enemy(Clone),-508306,Unattended
8.023383,Enemy(Clone),-508586,MarkedAsPOI
8.503818,Enemy(Clone),-508586,Appeared
8.818949,Enemy(Clone),-508586,Attended
9.23275,Enemy(Clone),-508586,Unattended
9.597218,Enemy(Clone),-508864,MarkedAsPOI
10.04452,Enemy(Clone),-508864,Attended
10.09434,Enemy(Clone),-508864,Appeared
10.79002,Enemy(Clone),-508864,Unattended
11.22075,Enemy(Clone),-509116,MarkedAsPOI
11.70119,Enemy(Clone),-509116,Appeared
12.3479,Enemy(Clone),-509116,Attended
12.43014,Enemy(Clone),-509116,Unattended
12.92723,Enemy(Clone),-509382,MarkedAsPOI
13.35815,Enemy(Clone),-509382,Attended
13.40778,Enemy(Clone),-509382,Appeared
14.10335,Enemy(Clone),-509382,Unattended
14.53413,Enemy(Clone),-509624,MarkedAsPOI
14.83272,Enemy(Clone),-509624,Attended
15.01452,Enemy(Clone),-509624,Appeared
15.94227,Enemy(Clone),-509624,Unattended
16.42269,Enemy(Clone),-509882,MarkedAsPOI
16.90312,Enemy(Clone),-509882,Appeared
17.08596,Enemy(Clone),-509882,Attended
17.79837,Enemy(Clone),-509882,Unattended
17.94696,Enemy(Clone),-510124,MarkedAsPOI
18.42774,Enemy(Clone),-510124,Appeared
18.67575,Enemy(Clone),-510124,Attended
19.18932,Enemy(Clone),-510124,Unattended
19.35518,Enemy(Clone),-510356,MarkedAsPOI
19.83595,Enemy(Clone),-510356,Appeared
19.95183,Enemy(Clone),-510356,Attended
20.6474,Enemy(Clone),-510356,Unattended
21.14418,Enemy(Clone),-510628,MarkedAsPOI
21.62462,Enemy(Clone),-510628,Appeared
21.65802,Enemy(Clone),-510628,Attended
22.23759,Enemy(Clone),-510628,Unattended
22.76772,Enemy(Clone),-510872,MarkedAsPOI
23.24815,Enemy(Clone),-510872,Appeared
23.39725,Data Recorder,300530,GameExited
