Time,Name,Id,Action
0,Menu,57278,GameStarted
1,Gaze Guidance,-330732,ModulationIntensity
1,Gaze Guidance,-330732,ModulationIntensity
3.081828,Enemy(Clone),-955552,MarkedAsPOI
3.564091,Enemy(Clone),-955552,Appeared
3.837723,Enemy(Clone),-955552,Shot
3.843988,Enemy(Clone),-955552,UnmarkedAsPOI
4.929253,Enemy(Clone),-957822,MarkedAsPOI
5.422116,Enemy(Clone),-957822,Appeared
6.317008,Enemy(Clone),-959468,MarkedAsPOI
6.803495,Enemy(Clone),-959468,Appeared
7.071246,Enemy(Clone),-959468,Shot
7.07835,Enemy(Clone),-959468,UnmarkedAsPOI
8.046107,Enemy(Clone),-961502,MarkedAsPOI
8.542856,Enemy(Clone),-961502,Appeared
9.146511,Enemy(Clone),-961502,Shot
9.15279,Enemy(Clone),-961502,UnmarkedAsPOI
10.34879,Enemy(Clone),-964178,MarkedAsPOI
10.84419,Enemy(Clone),-964178,Appeared
11.45634,Enemy(Clone),-964178,Shot
11.46292,Enemy(Clone),-964178,UnmarkedAsPOI
12.32899,Enemy(Clone),-966460,MarkedAsPOI
12.82481,Enemy(Clone),-966460,Appeared
13.93701,Enemy(Clone),-968422,MarkedAsPOI
14.4259,Enemy(Clone),-968422,Appeared
14.73817,Enemy(Clone),-968422,Shot
14.74471,Enemy(Clone),-968422,UnmarkedAsPOI
15.94114,Enemy(Clone),-970772,MarkedAsPOI
16.4204,Enemy(Clone),-970772,Appeared
16.69037,Enemy(Clone),-970772,Shot
16.69699,Enemy(Clone),-970772,UnmarkedAsPOI
17.81235,Enemy(Clone),-972962,MarkedAsPOI
18.30266,Enemy(Clone),-972962,Appeared
18.67669,Enemy(Clone),-972962,Shot
18.68335,Enemy(Clone),-972962,UnmarkedAsPOI
19.51742,Enemy(Clone),-974920,MarkedAsPOI
20.00468,Enemy(Clone),-974920,Appeared
21.11396,Enemy(Clone),-976876,MarkedAsPOI
21.60164,Enemy(Clone),-976876,Appeared
21.92717,Enemy(Clone),-976876,Shot
21.93159,Enemy(Clone),-976876,UnmarkedAsPOI
22.91582,Enemy(Clone),-978906,MarkedAsPOI
23.40081,Enemy(Clone),-978906,Appeared
23.84552,Enemy(Clone),-978906,Shot
23.85221,Enemy(Clone),-978906,UnmarkedAsPOI
24.8682,Enemy(Clone),-981256,MarkedAsPOI
25.3667,Enemy(Clone),-981256,Appeared
25.67516,Enemy(Clone),-981256,Shot
25.6817,Enemy(Clone),-981256,UnmarkedAsPOI
26.93864,Enemy(Clone),-983766,MarkedAsPOI
27.42041,Enemy(Clone),-983766,Appeared
27.66459,Enemy(Clone),-983766,Shot
27.67243,Enemy(Clone),-983766,UnmarkedAsPOI
28.56063,Enemy(Clone),-985564,MarkedAsPOI
29.04266,Enemy(Clone),-985564,Appeared
29.61306,Enemy(Clone),-985564,Shot
29.62124,Enemy(Clone),-985564,UnmarkedAsPOI
30.72926,Enemy(Clone),-988312,MarkedAsPOI
31.2241,Enemy(Clone),-988312,Appeared
31.49522,Enemy(Clone),-988312,Shot
31.50035,Enemy(Clone),-988312,UnmarkedAsPOI
32.6656,Enemy(Clone),-990502,MarkedAsPOI
33.1518,Enemy(Clone),-990502,Appeared
33.36146,Enemy(Clone),-990502,Shot
33.36831,Enemy(Clone),-990502,UnmarkedAsPOI
34.62569,Enemy(Clone),-992852,MarkedAsPOI
35.10291,Enemy(Clone),-992852,Appeared
35.46719,Enemy(Clone),-992852,Shot
35.47375,Enemy(Clone),-992852,UnmarkedAsPOI
36.48991,Enemy(Clone),-995042,MarkedAsPOI
36.98518,Enemy(Clone),-995042,Appeared
37.38853,Enemy(Clone),-995042,Shot
37.39566,Enemy(Clone),-995042,UnmarkedAsPOI
38.52264,Enemy(Clone),-997392,MarkedAsPOI
39.00489,Enemy(Clone),-997392,Appeared
40.0429,Enemy(Clone),-999188,MarkedAsPOI
40.52297,Enemy(Clone),-999188,Appeared
40.79329,Enemy(Clone),-999188,Shot
40.80098,Enemy(Clone),-999188,UnmarkedAsPOI
42.09519,Enemy(Clone),-1001698,MarkedAsPOI
42.58047,Enemy(Clone),-1001698,Appeared
