Time,Name,Id,Action
0,Menu,57278,GameStarted
1,Gaze Guidance,-330732,ModulationIntensity
1,Gaze Guidance,-330732,ModulationIntensity
3.279367,Enemy(Clone),-389810,MarkedAsPOI
3.763475,Enemy(Clone),-389810,Appeared
4.370464,Enemy(Clone),-389810,ShotTriggered
4.64,Enemy(Clone),-389810,Shot
4.641011,Enemy(Clone),-389810,UnmarkedAsPOI
5.767227,Enemy(Clone),-390370,MarkedAsPOI
6.244004,Enemy(Clone),-390370,Appeared
6.998711,Enemy(Clone),-390370,ShotTriggered
7.22,Enemy(Clone),-390370,Shot
7.22144,Enemy(Clone),-390370,UnmarkedAsPOI
8.335279,Enemy(Clone),-390758,MarkedAsPOI
8.820219,Enemy(Clone),-390758,Appeared
9.770039,Enemy(Clone),-390758,ShotTriggered
10.04,Enemy(Clone),-390758,Shot
10.04195,Enemy(Clone),-390758,UnmarkedAsPOI
10.93886,Enemy(Clone),-391550,MarkedAsPOI
11.42476,Enemy(Clone),-391550,Appeared
12.0009,Enemy(Clone),-391550,ShotTriggered
12.22,Enemy(Clone),-391550,Shot
12.2239,Enemy(Clone),-391550,UnmarkedAsPOI
13.53068,Enemy(Clone),-392360,MarkedAsPOI
14.02208,Enemy(Clone),-392360,Appeared
15.81677,Enemy(Clone),-393056,MarkedAsPOI
16.30126,Enemy(Clone),-393056,Appeared
18.15064,Enemy(Clone),-393858,MarkedAsPOI
18.64572,Enemy(Clone),-393858,Appeared
20.15527,Enemy(Clone),-394732,MarkedAsPOI
20.64148,Enemy(Clone),-394732,Appeared
21.19213,Data Recorder,57124,GameExited
