Time,Name,Id,Action
0.095,Gaze Guidance,-442914,ModulationIntensity
0.095,Gaze Guidance,-442914,ModulationIntensity
74.86029,Menu,285270,GameStarted
78.68718,Enemy(Clone),-443862,Appeared
80.02926,Enemy(Clone),-444294,Appeared
81.48695,Enemy(Clone),-444634,Appeared
83.11065,Enemy(Clone),-445248,Appeared
84.53327,Enemy(Clone),-445644,Appeared
85.90771,Enemy(Clone),-446126,Appeared
87.51508,Enemy(Clone),-446816,Appeared
88.88972,Enemy(Clone),-447222,Appeared
90.46355,Enemy(Clone),-447586,Appeared
91.87227,Enemy(Clone),-447880,Appeared
92.56812,Enemy(Clone),-447880,Attended
92.75011,Enemy(Clone),-447880,Unattended
93.66092,Enemy(Clone),-448274,Appeared
95.45012,Enemy(Clone),-448644,Appeared
96.79202,Enemy(Clone),-448978,Appeared
98.48206,Enemy(Clone),-449344,Appeared
99.82372,Enemy(Clone),-449722,Attended
99.84043,Enemy(Clone),-449722,Unattended
100.2048,Enemy(Clone),-449722,Appeared
101.8448,Enemy(Clone),-450106,Appeared
103.3693,Enemy(Clone),-450440,Appeared
105.1749,Enemy(Clone),-450798,Appeared
106.4835,Enemy(Clone),-451046,Appeared
108.1402,Enemy(Clone),-451424,Appeared
109.615,Enemy(Clone),-451784,Attended
109.615,Enemy(Clone),-451784,Appeared
109.6645,Enemy(Clone),-451784,Unattended
111.321,Enemy(Clone),-452154,Appeared
112.8948,Enemy(Clone),-452506,Appeared
114.2864,Enemy(Clone),-452840,Appeared
115.7609,Enemy(Clone),-453174,Appeared
117.3181,Enemy(Clone),-453552,Attended
117.5335,Enemy(Clone),-453552,Appeared
118.4612,Enemy(Clone),-453552,Unattended
119.3558,Enemy(Clone),-453946,Appeared
119.8528,Enemy(Clone),-453946,Attended
120.102,Enemy(Clone),-453946,Unattended
120.7315,Enemy(Clone),-454286,Appeared
121.0789,Enemy(Clone),-454286,Attended
121.5095,Enemy(Clone),-454286,Unattended
122.371,Enemy(Clone),-454668,Appeared
122.8017,Enemy(Clone),-454668,Attended
123.2656,Enemy(Clone),-454668,Unattended
123.9448,Enemy(Clone),-455028,Appeared
124.4752,Enemy(Clone),-455028,Attended
124.8394,Enemy(Clone),-455028,Unattended
125.4028,Enemy(Clone),-455304,Appeared
126.8112,Enemy(Clone),-455636,Appeared
128.451,Enemy(Clone),-455992,Appeared
128.8487,Enemy(Clone),-455992,Attended
128.9316,Enemy(Clone),-455992,Unattended
129.5285,Enemy(Clone),-456278,Attended
129.6603,Enemy(Clone),-456278,Unattended
129.8265,Enemy(Clone),-456278,Appeared
129.9751,Data Recorder,285116,GameExited
