Time,Name,Id,Action
0,Menu,43278,GameStarted
1,Gaze Guidance,-165418,ModulationIntensity
1,Gaze Guidance,-165418,ModulationIntensity
3.262974,Enemy(Clone),-193336,MarkedAsPOI
3.745718,Enemy(Clone),-193336,Appeared
4.423111,Enemy(Clone),-193336,ShotTriggered
4.68,Enemy(Clone),-193336,Shot
4.680892,Enemy(Clone),-193336,UnmarkedAsPOI
5.621865,Enemy(Clone),-194590,MarkedAsPOI
6.105314,Enemy(Clone),-194590,Appeared
6.792909,Enemy(Clone),-194590,ShotTriggered
7.06,Enemy(Clone),-194590,Shot
7.061867,Enemy(Clone),-194590,UnmarkedAsPOI
8.171795,Enemy(Clone),-196176,MarkedAsPOI
8.666024,Enemy(Clone),-196176,Appeared
9.181621,Enemy(Clone),-196176,ShotTriggered
9.44,Enemy(Clone),-196176,Shot
9.446242,Enemy(Clone),-196176,UnmarkedAsPOI
10.69825,Enemy(Clone),-197600,MarkedAsPOI
11.1823,Enemy(Clone),-197600,Appeared
11.70448,Enemy(Clone),-197600,ShotTriggered
11.94,Enemy(Clone),-197600,Shot
11.94015,Enemy(Clone),-197600,UnmarkedAsPOI
13.02923,Enemy(Clone),-198834,MarkedAsPOI
13.50428,Enemy(Clone),-198834,Appeared
14.80475,Enemy(Clone),-199886,MarkedAsPOI
15.30611,Enemy(Clone),-199886,Appeared
15.85164,Enemy(Clone),-199886,ShotTriggered
16.16,Enemy(Clone),-199886,Shot
16.16604,Enemy(Clone),-199886,UnmarkedAsPOI
17.46732,Enemy(Clone),-201490,MarkedAsPOI
17.94041,Enemy(Clone),-201490,Appeared
18.64448,Enemy(Clone),-201490,ShotTriggered
18.92,Enemy(Clone),-201490,Shot
18.92282,Enemy(Clone),-201490,UnmarkedAsPOI
19.95231,Enemy(Clone),-202962,MarkedAsPOI
20.44465,Enemy(Clone),-202962,Appeared
20.80613,Enemy(Clone),-202962,ShotTriggered
21.1,Enemy(Clone),-202962,Shot
21.10219,Enemy(Clone),-202962,UnmarkedAsPOI
21.97466,Enemy(Clone),-203982,MarkedAsPOI
22.46125,Enemy(Clone),-203982,Appeared
22.95407,Enemy(Clone),-203982,ShotTriggered
23.2,Enemy(Clone),-203982,Shot
23.20316,Enemy(Clone),-203982,UnmarkedAsPOI
24.19693,Enemy(Clone),-205236,MarkedAsPOI
24.68505,Enemy(Clone),-205236,Appeared
25.26635,Enemy(Clone),-205236,ShotTriggered
25.52,Enemy(Clone),-205236,Shot
25.52304,Enemy(Clone),-205236,UnmarkedAsPOI
26.64748,Enemy(Clone),-206604,MarkedAsPOI
27.13554,Enemy(Clone),-206604,Appeared
27.52637,Enemy(Clone),-206604,ShotTriggered
27.78,Enemy(Clone),-206604,Shot
27.78702,Enemy(Clone),-206604,UnmarkedAsPOI
28.73922,Enemy(Clone),-208002,MarkedAsPOI
29.22467,Enemy(Clone),-208002,Appeared
29.9786,Enemy(Clone),-208002,ShotTriggered
30.28,Enemy(Clone),-208002,Shot
30.28098,Enemy(Clone),-208002,UnmarkedAsPOI
31.20621,Enemy(Clone),-209540,MarkedAsPOI
31.68107,Enemy(Clone),-209540,Appeared
32.59106,Enemy(Clone),-209540,ShotTriggered
32.84,Enemy(Clone),-209540,Shot
32.84163,Enemy(Clone),-209540,UnmarkedAsPOI
34.09057,Enemy(Clone),-211280,MarkedAsPOI
34.58288,Enemy(Clone),-211280,Appeared
36.1801,Enemy(Clone),-212634,MarkedAsPOI
36.66468,Enemy(Clone),-212634,Appeared
37.14946,Enemy(Clone),-212634,ShotTriggered
37.42,Enemy(Clone),-212634,Shot
37.42122,Enemy(Clone),-212634,UnmarkedAsPOI
38.52983,Enemy(Clone),-214178,MarkedAsPOI
39.02475,Enemy(Clone),-214178,Appeared
39.66752,Enemy(Clone),-214178,ShotTriggered
39.9,Enemy(Clone),-214178,Shot
39.90559,Enemy(Clone),-214178,UnmarkedAsPOI
40.98596,Enemy(Clone),-215510,MarkedAsPOI
41.46394,Enemy(Clone),-215510,Appeared
43.00658,Enemy(Clone),-216488,MarkedAsPOI
43.48682,Enemy(Clone),-216488,Appeared
44.0835,Enemy(Clone),-216488,ShotTriggered
44.32,Enemy(Clone),-216488,Shot
44.323,Enemy(Clone),-216488,UnmarkedAsPOI
45.28405,Enemy(Clone),-217776,MarkedAsPOI
45.76455,Enemy(Clone),-217776,Appeared
46.35889,Enemy(Clone),-217776,ShotTriggered
46.6,Enemy(Clone),-217776,Shot
46.60333,Enemy(Clone),-217776,UnmarkedAsPOI
47.7041,Enemy(Clone),-219056,MarkedAsPOI
48.18505,Enemy(Clone),-219056,Appeared
48.37337,Enemy(Clone),-219056,ShotTriggered
48.62,Enemy(Clone),-219056,Shot
48.62004,Enemy(Clone),-219056,UnmarkedAsPOI
49.87115,Enemy(Clone),-220180,MarkedAsPOI
50.36476,Enemy(Clone),-220180,Appeared
50.88576,Enemy(Clone),-220180,ShotTriggered
51.12,Enemy(Clone),-220180,Shot
51.12111,Enemy(Clone),-220180,UnmarkedAsPOI
52.10975,Enemy(Clone),-221466,MarkedAsPOI
52.60392,Enemy(Clone),-221466,Appeared
53.21507,Enemy(Clone),-221466,ShotTriggered
53.48,Enemy(Clone),-221466,Shot
53.504,Enemy(Clone),-221466,UnmarkedAsPOI
54.34686,Enemy(Clone),-222716,MarkedAsPOI
54.84515,Enemy(Clone),-222716,Appeared
56.32105,Enemy(Clone),-223822,MarkedAsPOI
56.80499,Enemy(Clone),-223822,Appeared
57.46025,Enemy(Clone),-223822,ShotTriggered
57.7,Enemy(Clone),-223822,Shot
57.70342,Enemy(Clone),-223822,UnmarkedAsPOI
58.86492,Enemy(Clone),-225408,MarkedAsPOI
59.34137,Enemy(Clone),-225408,Appeared
59.76339,Enemy(Clone),-225408,ShotTriggered
60.06,Enemy(Clone),-225408,Shot
60.06167,Enemy(Clone),-225408,UnmarkedAsPOI
61.17881,Enemy(Clone),-226714,MarkedAsPOI
61.66525,Enemy(Clone),-226714,Appeared
62.07614,Enemy(Clone),-226714,ShotTriggered
62.36,Enemy(Clone),-226714,Shot
62.36257,Enemy(Clone),-226714,UnmarkedAsPOI
63.60155,Enemy(Clone),-228010,MarkedAsPOI
64.08588,Enemy(Clone),-228010,Appeared
64.72447,Enemy(Clone),-228010,ShotTriggered
65,Enemy(Clone),-228010,Shot
65.00242,Enemy(Clone),-228010,UnmarkedAsPOI
65.93738,Enemy(Clone),-229530,MarkedAsPOI
66.42278,Enemy(Clone),-229530,Appeared
68.38258,Enemy(Clone),-231096,MarkedAsPOI
68.86368,Enemy(Clone),-231096,Appeared
69.63384,Enemy(Clone),-231096,ShotTriggered
69.88,Enemy(Clone),-231096,Shot
69.88625,Enemy(Clone),-231096,UnmarkedAsPOI
70.8327,Enemy(Clone),-232722,MarkedAsPOI
71.32575,Enemy(Clone),-232722,Appeared
71.91623,Enemy(Clone),-232722,ShotTriggered
72.18,Enemy(Clone),-232722,Shot
72.18056,Enemy(Clone),-232722,UnmarkedAsPOI
73.10314,Enemy(Clone),-234136,MarkedAsPOI
73.5872,Enemy(Clone),-234136,Appeared
74.17605,Enemy(Clone),-234136,ShotTriggered
