Time,Name,Id,Action
0,Menu,57278,GameStarted
1,Gaze Guidance,-330732,ModulationIntensity
1,Gaze Guidance,-330732,ModulationIntensity
3.057775,Enemy(Clone),-850414,MarkedAsPOI
3.540962,Enemy(Clone),-850414,Appeared
4.460316,Enemy(Clone),-850636,MarkedAsPOI
4.943324,Enemy(Clone),-850636,Appeared
5.385935,Enemy(Clone),-850636,Shot
5.391277,Enemy(Clone),-850636,UnmarkedAsPOI
6.664147,Enemy(Clone),-850852,MarkedAsPOI
7.144839,Enemy(Clone),-850852,Appeared
7.59875,Enemy(Clone),-850852,Shot
7.605338,Enemy(Clone),-850852,UnmarkedAsPOI
8.691933,Enemy(Clone),-851068,MarkedAsPOI
9.184886,Enemy(Clone),-851068,Appeared
10.18155,Enemy(Clone),-851226,MarkedAsPOI
10.66522,Enemy(Clone),-851226,Appeared
11.47139,Enemy(Clone),-851384,MarkedAsPOI
11.96211,Enemy(Clone),-851384,Appeared
12.82395,Enemy(Clone),-851542,MarkedAsPOI
13.30203,Enemy(Clone),-851542,Appeared
13.7427,Enemy(Clone),-851542,Shot
13.7502,Enemy(Clone),-851542,UnmarkedAsPOI
14.98786,Enemy(Clone),-851758,MarkedAsPOI
15.48553,Enemy(Clone),-851758,Appeared
15.8326,Enemy(Clone),-851758,Shot
15.84015,Enemy(Clone),-851758,UnmarkedAsPOI
16.8003,Enemy(Clone),-851974,MarkedAsPOI
17.28002,Enemy(Clone),-851974,Appeared
18.31483,Enemy(Clone),-852132,MarkedAsPOI
18.8004,Enemy(Clone),-852132,Appeared
19.62966,Enemy(Clone),-852234,MarkedAsPOI
20.1238,Enemy(Clone),-852234,Appeared
20.97889,Enemy(Clone),-852392,MarkedAsPOI
21.4659,Enemy(Clone),-852392,Appeared
21.72415,Enemy(Clone),-852392,Shot
21.73188,Enemy(Clone),-852392,UnmarkedAsPOI
22.62873,Enemy(Clone),-852608,MarkedAsPOI
23.12385,Enemy(Clone),-852608,Appeared
23.54466,Enemy(Clone),-852608,Shot
23.55244,Enemy(Clone),-852608,UnmarkedAsPOI
24.63677,Enemy(Clone),-852824,MarkedAsPOI
25.12314,Enemy(Clone),-852824,Appeared
25.44302,Enemy(Clone),-852824,Shot
25.45014,Enemy(Clone),-852824,UnmarkedAsPOI
26.50179,Enemy(Clone),-853040,MarkedAsPOI
26.98597,Enemy(Clone),-853040,Appeared
27.76984,Enemy(Clone),-853198,MarkedAsPOI
28.26255,Enemy(Clone),-853198,Appeared
28.68875,Enemy(Clone),-853198,Shot
28.69531,Enemy(Clone),-853198,UnmarkedAsPOI
29.62484,Enemy(Clone),-853414,MarkedAsPOI
30.1008,Enemy(Clone),-853414,Appeared
30.47668,Enemy(Clone),-853414,Shot
30.48451,Enemy(Clone),-853414,UnmarkedAsPOI
31.46659,Enemy(Clone),-853630,MarkedAsPOI
31.94461,Enemy(Clone),-853630,Appeared
32.36375,Enemy(Clone),-853630,Shot
32.37069,Enemy(Clone),-853630,UnmarkedAsPOI
33.33099,Enemy(Clone),-853858,MarkedAsPOI
33.40984,Data Recorder,57124,GameExited
