Time,Name,Id,Action
0,Menu,57278,GameStarted
1,Gaze Guidance,-330732,ModulationIntensity
1,Gaze Guidance,-330732,ModulationIntensity
3.165219,Enemy(Clone),-846624,MarkedAsPOI
3.640269,Enemy(Clone),-846624,Appeared
4.630407,Enemy(Clone),-846846,MarkedAsPOI
5.123186,Enemy(Clone),-846846,Appeared
6.305766,Enemy(Clone),-847004,MarkedAsPOI
6.781577,Enemy(Clone),-847004,Appeared
7.694707,Enemy(Clone),-847162,MarkedAsPOI
8.186311,Enemy(Clone),-847162,Appeared
8.451222,Enemy(Clone),-847162,Shot
8.456166,Enemy(Clone),-847162,UnmarkedAsPOI
9.426401,Enemy(Clone),-847390,MarkedAsPOI
9.564492,Data Recorder,57124,GameExited
