Time,Name,Id,Action
0,Gaze Guidance,-66266,ModulationIntensity
0,Gaze Guidance,-66266,ModulationIntensity
0,Menu,31330,GameStarted
3.720197,Enemy(Clone),-115002,Appeared
4.385458,Enemy(Clone),-115002,ShotTriggered
4.66,Enemy(Clone),-115002,Shot
6.385994,Enemy(Clone),-115482,Appeared
7.069402,Enemy(Clone),-115482,ShotTriggered
7.38,Enemy(Clone),-115482,Shot
8.72051,Enemy(Clone),-116052,Appeared
11.06684,Enemy(Clone),-116564,Appeared
11.6236,Enemy(Clone),-116564,ShotTriggered
11.92,Enemy(Clone),-116564,Shot
13.48219,Enemy(Clone),-117214,Appeared
14.129,Enemy(Clone),-117214,ShotTriggered
14.36,Enemy(Clone),-117214,Shot
15.96206,Enemy(Clone),-117746,Appeared
18.16412,Enemy(Clone),-118058,Appeared
18.87877,Enemy(Clone),-118058,ShotTriggered
19.18,Enemy(Clone),-118058,Shot
20.74587,Enemy(Clone),-118740,Appeared
21.57358,Enemy(Clone),-118740,ShotTriggered
21.8,Enemy(Clone),-118740,Shot
23.54446,Enemy(Clone),-119526,Appeared
24.24832,Enemy(Clone),-119526,ShotTriggered
24.48,Enemy(Clone),-119526,Shot
25.86423,Enemy(Clone),-119968,Appeared
28.20251,Enemy(Clone),-120534,Appeared
28.86434,Enemy(Clone),-120534,ShotTriggered
29.1,Enemy(Clone),-120534,Shot
30.68267,Enemy(Clone),-121160,Appeared
32.94486,Enemy(Clone),-121798,Appeared
33.5702,Enemy(Clone),-121798,ShotTriggered
33.8,Enemy(Clone),-121798,Shot
35.16512,Enemy(Clone),-122282,Appeared
35.88601,Enemy(Clone),-122282,ShotTriggered
36.2,Enemy(Clone),-122282,Shot
37.68407,Enemy(Clone),-122890,Appeared
39.92441,Enemy(Clone),-123330,Appeared
42.20398,Enemy(Clone),-123938,Appeared
44.50317,Enemy(Clone),-124560,Appeared
45.13973,Enemy(Clone),-124560,ShotTriggered
45.38,Enemy(Clone),-124560,Shot
46.70156,Enemy(Clone),-125116,Appeared
47.41558,Enemy(Clone),-125116,ShotTriggered
47.66,Enemy(Clone),-125116,Shot
49.42526,Enemy(Clone),-125778,Appeared
51.90452,Enemy(Clone),-126216,Appeared
54.28375,Enemy(Clone),-126878,Appeared
56.56194,Enemy(Clone),-127484,Appeared
58.74452,Enemy(Clone),-128106,Appeared
59.70456,Enemy(Clone),-128106,ShotTriggered
60,Enemy(Clone),-128106,Shot
61.46622,Enemy(Clone),-128844,Appeared
62.30159,Enemy(Clone),-128844,ShotTriggered
62.56,Enemy(Clone),-128844,Shot
64.34223,Enemy(Clone),-129450,Appeared
64.98985,Enemy(Clone),-129450,ShotTriggered
65.22,Enemy(Clone),-129450,Shot
66.72501,Enemy(Clone),-129930,Appeared
68.80211,Enemy(Clone),-130426,Appeared
69.44513,Enemy(Clone),-130426,ShotTriggered
69.74,Enemy(Clone),-130426,Shot
71.50301,Enemy(Clone),-131092,Appeared
72.23764,Enemy(Clone),-131092,ShotTriggered
72.48,Enemy(Clone),-131092,Shot
73.924,Enemy(Clone),-131700,Appeared
76.16045,Enemy(Clone),-132266,Appeared
76.93379,Enemy(Clone),-132266,ShotTriggered
77.22,Enemy(Clone),-132266,Shot
78.94232,Enemy(Clone),-133004,Appeared
79.66841,Enemy(Clone),-133004,ShotTriggered
79.98,Enemy(Clone),-133004,Shot
81.72312,Enemy(Clone),-133612,Appeared
84.06125,Enemy(Clone),-134108,Appeared
86.24266,Enemy(Clone),-134676,Appeared
88.52531,Enemy(Clone),-135412,Appeared
91.02414,Enemy(Clone),-136014,Appeared
92.90425,Enemy(Clone),-136344,Appeared
95.24364,Enemy(Clone),-136750,Appeared
97.56543,Enemy(Clone),-137348,Appeared
98.40115,Enemy(Clone),-137348,ShotTriggered
98.72,Enemy(Clone),-137348,Shot
100.4436,Enemy(Clone),-138154,Appeared
102.6028,Enemy(Clone),-138516,Appeared
104.7028,Enemy(Clone),-138778,Appeared
107.0446,Enemy(Clone),-139218,Appeared
109.4032,Enemy(Clone),-139842,Appeared
111.4055,Enemy(Clone),-140478,Appeared
114.7458,Enemy(Clone),-140920,Appeared
115.3097,Enemy(Clone),-140920,ShotTriggered
115.54,Enemy(Clone),-140920,Shot
116.9237,Enemy(Clone),-141344,Appeared
119.5465,Enemy(Clone),-141726,Appeared
119.9851,Menu,31330,GameEnded
