Time,Name,Id,Action
0.095,Gaze Guidance,-517174,ModulationIntensity
0.095,Gaze Guidance,-517174,ModulationIntensity
92.22777,Menu,301848,GameStarted
95.6071,Enemy(Clone),-518302,MarkedAsPOI
96.08784,Enemy(Clone),-518302,Appeared
96.73363,Enemy(Clone),-518302,Attended
96.91602,Enemy(Clone),-518302,Unattended
97.06497,Enemy(Clone),-518580,MarkedAsPOI
97.5128,Enemy(Clone),-518580,Attended
97.54573,Enemy(Clone),-518580,Appeared
98.3406,Enemy(Clone),-518580,Unattended
98.8376,Enemy(Clone),-518880,MarkedAsPOI
99.3346,Enemy(Clone),-518880,Appeared
100.5771,Enemy(Clone),-519240,MarkedAsPOI
101.0744,Enemy(Clone),-519240,Appeared
102.2011,Enemy(Clone),-519634,MarkedAsPOI
102.6812,Enemy(Clone),-519634,Appeared
103.9779,Enemy(Clone),-520178,MarkedAsPOI
104.4743,Enemy(Clone),-520178,Appeared
105.3357,Enemy(Clone),-520524,MarkedAsPOI
105.8162,Enemy(Clone),-520524,Appeared
106.7771,Enemy(Clone),-520912,MarkedAsPOI
107.2742,Enemy(Clone),-520912,Appeared
107.8045,Enemy(Clone),-520912,Attended
107.8705,Enemy(Clone),-520912,Unattended
108.3012,Enemy(Clone),-521210,MarkedAsPOI
108.7818,Enemy(Clone),-521210,Appeared
109.2289,Enemy(Clone),-521210,Attended
109.6266,Enemy(Clone),-521210,Unattended
110.0407,Enemy(Clone),-521604,MarkedAsPOI
110.4548,Enemy(Clone),-521604,Attended
110.5211,Enemy(Clone),-521604,Appeared
111.2676,Enemy(Clone),-521604,Unattended
111.6313,Enemy(Clone),-521892,MarkedAsPOI
112.0622,Enemy(Clone),-521892,Attended
112.1116,Enemy(Clone),-521892,Appeared
112.9896,Enemy(Clone),-521892,Unattended
113.1055,Enemy(Clone),-522146,MarkedAsPOI
113.586,Enemy(Clone),-522146,Appeared
113.6025,Enemy(Clone),-522146,Attended
114.2493,Enemy(Clone),-522146,Unattended
114.5965,Enemy(Clone),-522402,MarkedAsPOI
114.9113,Enemy(Clone),-522402,Attended
115.0606,Enemy(Clone),-522402,Appeared
115.7396,Enemy(Clone),-522402,Unattended
116.0547,Enemy(Clone),-522660,MarkedAsPOI
116.5017,Enemy(Clone),-522660,Attended
116.5354,Enemy(Clone),-522660,Appeared
117.413,Enemy(Clone),-522660,Unattended
117.9102,Enemy(Clone),-522942,MarkedAsPOI
118.3904,Enemy(Clone),-522942,Appeared
118.5398,Enemy(Clone),-522942,Attended
119.1525,Enemy(Clone),-522942,Unattended
119.401,Enemy(Clone),-523212,MarkedAsPOI
119.6831,Enemy(Clone),-523212,Attended
119.8814,Enemy(Clone),-523212,Appeared
120.5441,Enemy(Clone),-523212,Unattended
120.8922,Enemy(Clone),-523478,MarkedAsPOI
121.3724,Enemy(Clone),-523478,Appeared
121.4221,Enemy(Clone),-523478,Attended
122.1842,Enemy(Clone),-523478,Unattended
122.4824,Enemy(Clone),-523746,MarkedAsPOI
122.9633,Enemy(Clone),-523746,Appeared
123.0294,Enemy(Clone),-523746,Attended
123.7746,Enemy(Clone),-523746,Unattended
124.2716,Enemy(Clone),-524056,MarkedAsPOI
124.752,Enemy(Clone),-524056,Appeared
124.9343,Enemy(Clone),-524056,Attended
125.6798,Enemy(Clone),-524056,Unattended
126.0774,Enemy(Clone),-524350,MarkedAsPOI
126.5744,Enemy(Clone),-524350,Appeared
126.7567,Enemy(Clone),-524350,Attended
127.3199,Enemy(Clone),-524350,Unattended
127.5518,Enemy(Clone),-524622,MarkedAsPOI
127.7672,Enemy(Clone),-524622,Attended
128.0322,Enemy(Clone),-524622,Appeared
128.9276,Enemy(Clone),-524622,Unattended
129.4239,Enemy(Clone),-524922,MarkedAsPOI
129.8546,Enemy(Clone),-524922,Attended
129.9047,Enemy(Clone),-524922,Appeared
130.7496,Enemy(Clone),-524922,Unattended
131.1965,Enemy(Clone),-525206,MarkedAsPOI
131.6603,Enemy(Clone),-525206,Appeared
131.8264,Enemy(Clone),-525206,Attended
132.3727,Enemy(Clone),-525206,Unattended
