Time,Name,Id,Action
0,Menu,57278,GameStarted
1,Gaze Guidance,-330732,ModulationIntensity
1,Gaze Guidance,-330732,ModulationIntensity
3.32219,Enemy(Clone),-872546,MarkedAsPOI
3.803227,Enemy(Clone),-872546,Appeared
4.695301,Enemy(Clone),-872768,MarkedAsPOI
5.182652,Enemy(Clone),-872768,Appeared
6.000888,Enemy(Clone),-872926,MarkedAsPOI
6.485074,Enemy(Clone),-872926,Appeared
6.848684,Enemy(Clone),-872926,Shot
6.853797,Enemy(Clone),-872926,UnmarkedAsPOI
7.831508,Enemy(Clone),-873142,MarkedAsPOI
8.322827,Enemy(Clone),-873142,Appeared
9.349017,Enemy(Clone),-873300,MarkedAsPOI
9.841046,Enemy(Clone),-873300,Appeared
10.09522,Enemy(Clone),-873300,Shot
10.10165,Enemy(Clone),-873300,UnmarkedAsPOI
11.18211,Enemy(Clone),-873516,MarkedAsPOI
11.66415,Enemy(Clone),-873516,Appeared
11.94561,Enemy(Clone),-873516,Shot
11.95164,Enemy(Clone),-873516,UnmarkedAsPOI
13.2129,Enemy(Clone),-873732,MarkedAsPOI
13.70277,Enemy(Clone),-873732,Appeared
14.06152,Enemy(Clone),-873732,Shot
14.06905,Enemy(Clone),-873732,UnmarkedAsPOI
14.99185,Enemy(Clone),-873948,MarkedAsPOI
15.4849,Enemy(Clone),-873948,Appeared
16.30396,Enemy(Clone),-874106,MarkedAsPOI
16.78353,Enemy(Clone),-874106,Appeared
17.89573,Enemy(Clone),-874264,MarkedAsPOI
18.38267,Enemy(Clone),-874264,Appeared
19.04388,Enemy(Clone),-874366,MarkedAsPOI
19.52522,Enemy(Clone),-874366,Appeared
20.35336,Enemy(Clone),-874524,MarkedAsPOI
20.84449,Enemy(Clone),-874524,Appeared
21.15329,Enemy(Clone),-874524,Shot
21.16051,Enemy(Clone),-874524,UnmarkedAsPOI
22.0931,Enemy(Clone),-874740,MarkedAsPOI
22.58089,Enemy(Clone),-874740,Appeared
22.77483,Enemy(Clone),-874740,Shot
22.7811,Enemy(Clone),-874740,UnmarkedAsPOI
23.64047,Enemy(Clone),-874900,MarkedAsPOI
24.1246,Enemy(Clone),-874900,Appeared
24.36759,Enemy(Clone),-874900,Shot
24.3717,Enemy(Clone),-874900,UnmarkedAsPOI
25.40298,Enemy(Clone),-875174,MarkedAsPOI
25.88711,Enemy(Clone),-875174,Appeared
26.44383,Enemy(Clone),-875276,MarkedAsPOI
26.92397,Enemy(Clone),-875276,Appeared
27.23439,Enemy(Clone),-875276,Shot
27.24153,Enemy(Clone),-875276,UnmarkedAsPOI
28.44112,Enemy(Clone),-875492,MarkedAsPOI
28.9235,Enemy(Clone),-875492,Appeared
29.25999,Enemy(Clone),-875492,Shot
29.2666,Enemy(Clone),-875492,UnmarkedAsPOI
30.42253,Enemy(Clone),-875708,MarkedAsPOI
30.90351,Enemy(Clone),-875708,Appeared
31.76275,Enemy(Clone),-875866,MarkedAsPOI
32.24266,Enemy(Clone),-875866,Appeared
32.59604,Enemy(Clone),-875866,Shot
32.60246,Enemy(Clone),-875866,UnmarkedAsPOI
33.54489,Enemy(Clone),-876082,MarkedAsPOI
34.04499,Enemy(Clone),-876082,Appeared
35.10208,Enemy(Clone),-876240,MarkedAsPOI
35.58238,Enemy(Clone),-876240,Appeared
35.8704,Enemy(Clone),-876240,Shot
35.8772,Enemy(Clone),-876240,UnmarkedAsPOI
37.13514,Enemy(Clone),-876456,MarkedAsPOI
37.62123,Enemy(Clone),-876456,Appeared
37.99546,Enemy(Clone),-876456,Shot
37.99961,Enemy(Clone),-876456,UnmarkedAsPOI
38.88258,Enemy(Clone),-876616,MarkedAsPOI
39.36247,Enemy(Clone),-876616,Appeared
40.15812,Enemy(Clone),-876774,MarkedAsPOI
40.64478,Enemy(Clone),-876774,Appeared
41.57279,Enemy(Clone),-876932,MarkedAsPOI
42.06302,Enemy(Clone),-876932,Appeared
42.8681,Enemy(Clone),-877090,MarkedAsPOI
43.36329,Enemy(Clone),-877090,Appeared
43.70899,Enemy(Clone),-877090,Shot
43.71575,Enemy(Clone),-877090,UnmarkedAsPOI
44.65694,Enemy(Clone),-877306,MarkedAsPOI
45.14532,Enemy(Clone),-877306,Appeared
45.42399,Enemy(Clone),-877306,Shot
45.4309,Enemy(Clone),-877306,UnmarkedAsPOI
46.47696,Data Recorder,57124,GameExited
