Time,Name,Id,Action
0,Menu,57278,GameStarted
1,Gaze Guidance,-330732,ModulationIntensity
1,Gaze Guidance,-330732,ModulationIntensity
3.078138,Enemy(Clone),-332052,MarkedAsPOI
3.56585,Enemy(Clone),-332052,Appeared
4.107362,Enemy(Clone),-332052,ShotTriggered
4.38,Enemy(Clone),-332052,Shot
4.385149,Enemy(Clone),-332052,UnmarkedAsPOI
5.314027,Enemy(Clone),-332426,MarkedAsPOI
5.802947,Enemy(Clone),-332426,Appeared
6.114876,Enemy(Clone),-332426,ShotTriggered
6.38,Enemy(Clone),-332426,Shot
6.384891,Enemy(Clone),-332426,UnmarkedAsPOI
7.588808,Enemy(Clone),-332980,MarkedAsPOI
8.080179,Enemy(Clone),-332980,Appeared
9.66398,Enemy(Clone),-333566,MarkedAsPOI
10.14493,Enemy(Clone),-333566,Appeared
11.94775,Enemy(Clone),-334376,MarkedAsPOI
12.44163,Enemy(Clone),-334376,Appeared
12.98983,Enemy(Clone),-334376,ShotTriggered
13.26,Enemy(Clone),-334376,Shot
13.26562,Enemy(Clone),-334376,UnmarkedAsPOI
14.56813,Enemy(Clone),-335154,MarkedAsPOI
15.06311,Enemy(Clone),-335154,Appeared
15.48077,Enemy(Clone),-335154,ShotTriggered
15.72,Enemy(Clone),-335154,Shot
15.72496,Enemy(Clone),-335154,UnmarkedAsPOI
17.03505,Enemy(Clone),-335774,MarkedAsPOI
17.5248,Enemy(Clone),-335774,Appeared
17.88901,Enemy(Clone),-335774,ShotTriggered
18.14,Enemy(Clone),-335774,Shot
18.1453,Enemy(Clone),-335774,UnmarkedAsPOI
19.32153,Enemy(Clone),-336398,MarkedAsPOI
19.80081,Enemy(Clone),-336398,Appeared
20.30947,Enemy(Clone),-336398,ShotTriggered
20.54,Enemy(Clone),-336398,Shot
20.54458,Enemy(Clone),-336398,UnmarkedAsPOI
21.71015,Enemy(Clone),-337130,MarkedAsPOI
22.20168,Enemy(Clone),-337130,Appeared
22.64483,Enemy(Clone),-337130,ShotTriggered
22.9,Enemy(Clone),-337130,Shot
22.9044,Enemy(Clone),-337130,UnmarkedAsPOI
23.75531,Enemy(Clone),-337758,MarkedAsPOI
24.24685,Enemy(Clone),-337758,Appeared
24.91533,Enemy(Clone),-337758,ShotTriggered
25.16,Enemy(Clone),-337758,Shot
25.16241,Enemy(Clone),-337758,UnmarkedAsPOI
26.25671,Enemy(Clone),-338510,MarkedAsPOI
26.74296,Enemy(Clone),-338510,Appeared
27.11913,Enemy(Clone),-338510,ShotTriggered
27.38,Enemy(Clone),-338510,Shot
27.38284,Enemy(Clone),-338510,UnmarkedAsPOI
28.35923,Enemy(Clone),-339060,MarkedAsPOI
28.84395,Enemy(Clone),-339060,Appeared
29.17409,Enemy(Clone),-339060,ShotTriggered
29.46,Enemy(Clone),-339060,Shot
29.46295,Enemy(Clone),-339060,UnmarkedAsPOI
30.76424,Enemy(Clone),-339558,MarkedAsPOI
31.2435,Enemy(Clone),-339558,Appeared
31.63729,Enemy(Clone),-339558,ShotTriggered
31.88,Enemy(Clone),-339558,Shot
31.88043,Enemy(Clone),-339558,UnmarkedAsPOI
32.72377,Enemy(Clone),-340112,MarkedAsPOI
33.20357,Enemy(Clone),-340112,Appeared
34.83,Enemy(Clone),-340878,MarkedAsPOI
35.32311,Enemy(Clone),-340878,Appeared
35.54179,Enemy(Clone),-340878,ShotTriggered
35.82,Enemy(Clone),-340878,Shot
35.82102,Enemy(Clone),-340878,UnmarkedAsPOI
37.12637,Enemy(Clone),-341488,MarkedAsPOI
37.60179,Enemy(Clone),-341488,Appeared
37.87488,Enemy(Clone),-341488,ShotTriggered
38.18,Enemy(Clone),-341488,Shot
38.18442,Enemy(Clone),-341488,UnmarkedAsPOI
39.05643,Enemy(Clone),-342116,MarkedAsPOI
39.54044,Enemy(Clone),-342116,Appeared
40.28057,Enemy(Clone),-342116,ShotTriggered
40.5,Enemy(Clone),-342116,Shot
40.50586,Enemy(Clone),-342116,UnmarkedAsPOI
41.68082,Enemy(Clone),-342870,MarkedAsPOI
42.16172,Enemy(Clone),-342870,Appeared
