Time,Name,Id,Action
0,Menu,57278,GameStarted
1,Gaze Guidance,-330732,ModulationIntensity
1,Gaze Guidance,-330732,ModulationIntensity
3.123976,Enemy(Clone),-487936,MarkedAsPOI
3.601109,Enemy(Clone),-487936,Appeared
5.170223,Enemy(Clone),-490204,MarkedAsPOI
5.660308,Enemy(Clone),-490204,Appeared
7.275657,Enemy(Clone),-492568,MarkedAsPOI
7.765256,Enemy(Clone),-492568,Appeared
9.395227,Enemy(Clone),-494934,MarkedAsPOI
9.882248,Enemy(Clone),-494934,Appeared
11.42896,Enemy(Clone),-497088,MarkedAsPOI
11.92196,Enemy(Clone),-497088,Appeared
13.59981,Data Recorder,57124,GameExited
