Time,Name,Id,Action
0,Menu,57278,GameStarted
1,Gaze Guidance,-330732,ModulationIntensity
1,Gaze Guidance,-330732,ModulationIntensity
3.084842,Enemy(Clone),-863186,MarkedAsPOI
3.561188,Enemy(Clone),-863186,Appeared
4.737236,Enemy(Clone),-863408,MarkedAsPOI
5.224929,Enemy(Clone),-863408,Appeared
5.449265,Enemy(Clone),-863408,Shot
5.454,Enemy(Clone),-863408,UnmarkedAsPOI
6.45938,Enemy(Clone),-863624,MarkedAsPOI
6.940351,Enemy(Clone),-863624,Appeared
7.372252,Enemy(Clone),-863624,Shot
7.376479,Enemy(Clone),-863624,UnmarkedAsPOI
8.447371,Enemy(Clone),-863840,MarkedAsPOI
8.941669,Enemy(Clone),-863840,Appeared
9.44783,Enemy(Clone),-863840,Shot
9.455812,Enemy(Clone),-863840,UnmarkedAsPOI
10.34709,Enemy(Clone),-864000,MarkedAsPOI
10.84256,Enemy(Clone),-864000,Appeared
11.35508,Enemy(Clone),-864000,Shot
11.36157,Enemy(Clone),-864000,UnmarkedAsPOI
12.23225,Enemy(Clone),-864216,MarkedAsPOI
12.72217,Enemy(Clone),-864216,Appeared
13.02913,Enemy(Clone),-864216,Shot
13.03675,Enemy(Clone),-864216,UnmarkedAsPOI
14.09875,Enemy(Clone),-864432,MarkedAsPOI
14.58247,Enemy(Clone),-864432,Appeared
15.38451,Enemy(Clone),-864534,MarkedAsPOI
15.86524,Enemy(Clone),-864534,Appeared
16.26011,Enemy(Clone),-864534,Shot
16.26671,Enemy(Clone),-864534,UnmarkedAsPOI
17.55343,Enemy(Clone),-864750,MarkedAsPOI
18.04238,Enemy(Clone),-864750,Appeared
18.3333,Enemy(Clone),-864750,Shot
18.33982,Enemy(Clone),-864750,UnmarkedAsPOI
19.41624,Enemy(Clone),-864966,MarkedAsPOI
19.90194,Enemy(Clone),-864966,Appeared
21.10513,Enemy(Clone),-865124,MarkedAsPOI
21.60062,Enemy(Clone),-865124,Appeared
21.87178,Enemy(Clone),-865124,Shot
21.8784,Enemy(Clone),-865124,UnmarkedAsPOI
23.06753,Enemy(Clone),-865340,MarkedAsPOI
23.56057,Enemy(Clone),-865340,Appeared
23.90662,Enemy(Clone),-865340,Shot
23.91127,Enemy(Clone),-865340,UnmarkedAsPOI
24.88889,Enemy(Clone),-865556,MarkedAsPOI
25.38161,Enemy(Clone),-865556,Appeared
25.82168,Enemy(Clone),-865556,Shot
25.82685,Enemy(Clone),-865556,UnmarkedAsPOI
27.00316,Enemy(Clone),-865784,MarkedAsPOI
27.48367,Enemy(Clone),-865784,Appeared
28.54643,Enemy(Clone),-865942,MarkedAsPOI
29.02354,Enemy(Clone),-865942,Appeared
29.85733,Enemy(Clone),-866100,MarkedAsPOI
30.34228,Enemy(Clone),-866100,Appeared
31.43916,Enemy(Clone),-866258,MarkedAsPOI
31.92033,Enemy(Clone),-866258,Appeared
33.13993,Enemy(Clone),-866416,MarkedAsPOI
33.62418,Enemy(Clone),-866416,Appeared
34.42165,Enemy(Clone),-866574,MarkedAsPOI
34.90154,Enemy(Clone),-866574,Appeared
35.20225,Enemy(Clone),-866574,Shot
35.20948,Enemy(Clone),-866574,UnmarkedAsPOI
36.13337,Enemy(Clone),-866802,MarkedAsPOI
36.6241,Enemy(Clone),-866802,Appeared
36.942,Enemy(Clone),-866802,Shot
36.94894,Enemy(Clone),-866802,UnmarkedAsPOI
37.76482,Enemy(Clone),-866962,MarkedAsPOI
38.26611,Enemy(Clone),-866962,Appeared
38.58697,Enemy(Clone),-866962,Shot
38.59416,Enemy(Clone),-866962,UnmarkedAsPOI
39.67225,Enemy(Clone),-867178,MarkedAsPOI
40.16228,Enemy(Clone),-867178,Appeared
40.54454,Enemy(Clone),-867178,Shot
40.54898,Enemy(Clone),-867178,UnmarkedAsPOI
41.45487,Enemy(Clone),-867394,MarkedAsPOI
41.94254,Enemy(Clone),-867394,Appeared
42.25284,Enemy(Clone),-867394,Shot
42.26005,Enemy(Clone),-867394,UnmarkedAsPOI
43.11221,Enemy(Clone),-867554,MarkedAsPOI
43.60596,Enemy(Clone),-867554,Appeared
44.04391,Enemy(Clone),-867554,Shot
44.0506,Enemy(Clone),-867554,UnmarkedAsPOI
45.01112,Data Recorder,57124,GameExited
