Time,Name,Id,Action
0,Menu,57278,GameStarted
1,Gaze Guidance,-330732,ModulationIntensity
1,Gaze Guidance,-330732,ModulationIntensity
3.430627,Enemy(Clone),-763360,MarkedAsPOI
3.921593,Enemy(Clone),-763360,Appeared
4.732814,Enemy(Clone),-763360,Shot
4.745792,Enemy(Clone),-763360,UnmarkedAsPOI
5.954648,Enemy(Clone),-766410,MarkedAsPOI
6.442674,Enemy(Clone),-766410,Appeared
7.114717,Enemy(Clone),-766410,Shot
7.119104,Enemy(Clone),-766410,UnmarkedAsPOI
8.250881,Enemy(Clone),-769162,MarkedAsPOI
8.744348,Enemy(Clone),-769162,Appeared
9.07606,Enemy(Clone),-769162,Shot
9.080385,Enemy(Clone),-769162,UnmarkedAsPOI
10.20937,Enemy(Clone),-771320,MarkedAsPOI
10.70611,Enemy(Clone),-771320,Appeared
11.06897,Enemy(Clone),-771320,Shot
11.07485,Enemy(Clone),-771320,UnmarkedAsPOI
12.15819,Enemy(Clone),-773642,MarkedAsPOI
12.64122,Enemy(Clone),-773642,Appeared
13.24083,Enemy(Clone),-773642,Shot
13.245,Enemy(Clone),-773642,UnmarkedAsPOI
14.51881,Enemy(Clone),-776436,MarkedAsPOI
15.00579,Enemy(Clone),-776436,Appeared
15.86658,Enemy(Clone),-776436,Shot
15.87075,Enemy(Clone),-776436,UnmarkedAsPOI
16.79138,Enemy(Clone),-779106,MarkedAsPOI
17.28064,Enemy(Clone),-779106,Appeared
18.00644,Enemy(Clone),-779106,Shot
18.01094,Enemy(Clone),-779106,UnmarkedAsPOI
19.10091,Enemy(Clone),-781778,MarkedAsPOI
19.58588,Enemy(Clone),-781778,Appeared
20.08332,Enemy(Clone),-781778,Shot
20.08784,Enemy(Clone),-781778,UnmarkedAsPOI
21.00003,Enemy(Clone),-783948,MarkedAsPOI
21.4403,Data Recorder,57124,GameExited
